seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	16081877	16082026	150	*	X17525	10408	16080020	16081845	1826	-	31	upstream	31	MYCNOS
chr2	16846587	16846840	254	*	X17526	81553	16730730	16847134	116405	-	0	inside	293	CYRIA
chr2	20212742	20212777	36	*	X17543	4148	20191813	20212455	20643	-	286	upstream	286	MATN3
chr2	20425357	20425408	52	*	X17567	6382	20400558	20425194	24637	-	162	upstream	162	SDC1
chr2	20551733	20551807	75	*	X17571	23369	20448453	20550463	102011	-	1269	upstream	1269	PUM2
chr2	23607176	23607237	62	*	X17598	114818	23608298	23931483	323186	+	1060	upstream	1060	KLHL29
chr2	24299806	24300155	350	*	X17609	375190	24299728	24397519	97792	+	0	inside	77	FAM228B
chr2	24299806	24300155	350	*	X17609	51639	24290454	24299314	8861	-	491	upstream	491	SF3B6
chr2	24308353	24308457	105	*	X17612	9540	24300303	24308085	7783	-	267	upstream	267	TP53I3
chr2	25142016	25142165	150	*	X17620	109	25042039	25142055	100017	-	0	overlapStart	0	ADCY3
chr2	25565900	25566004	105	*	X17629	1788	25455830	25565459	109630	-	440	upstream	440	DNMT3A
chr2	25566125	25566177	53	*	X17630	1788	25455830	25565459	109630	-	665	upstream	665	DNMT3A
chr2	27440066	27440067	2	*	X17665	790	27440258	27466654	26397	+	190	upstream	190	CAD
chr2	28114512	28114601	90	*	X17680	64080	28004266	28113223	108958	-	1288	upstream	1288	RBKS
chr2	28114512	28114601	90	*	X17680	100302650	28112323	28113981	1659	-	530	upstream	530	BABAM2-AS1
chr2	31457654	31457758	105	*	X17748	440854	31395922	31456724	60803	-	929	upstream	929	CAPN14
chr2	31805979	31806052	74	*	X17758	6716	31749656	31806040	56385	-	0	overlapStart	0	SRD5A2
chr2	33050611	33050680	70	*	X17763	285045	33050510	33162270	111761	+	0	inside	100	LINC00486
chr2	37195052	37195171	120	*	X17784	6801	37064841	37193615	128775	-	1436	upstream	1436	STRN
chr2	37384416	37384533	118	*	X17786	5610	37332284	37384190	51907	-	225	upstream	225	EIF2AK2
chr2	37571334	37571423	90	*	X17787	25797	37571753	37600465	28713	+	329	upstream	329	QPCT
chr2	37900846	37900897	52	*	X17793	10602	37869025	37899678	30654	-	1167	upstream	1167	CDC42EP3
chr2	38979077	38979211	135	*	X17807	6432	38970741	38978636	7896	-	440	upstream	440	SRSF7
chr2	39665350	39665354	5	*	X17812	8491	39476407	39664453	188047	-	896	upstream	896	MAP4K3
chr2	42273245	42273304	60	*	X17824	91461	42275161	42285668	10508	+	1856	upstream	1856	PKDCC
chr2	42273733	42273867	135	*	X17825	91461	42275161	42285668	10508	+	1293	upstream	1293	PKDCC
chr2	44590442	44590531	90	*	X17916	9581	44544748	44589001	44254	-	1440	upstream	1440	PREPL
chr2	45168051	45168155	105	*	X17919	6496	45169037	45173216	4180	+	881	upstream	881	SIX3
chr2	45839381	45839485	105	*	X17933	55133	45615819	45838433	222615	-	947	upstream	947	SRBD1
chr2	46925367	46925501	135	*	X17965	9655	46926099	46989927	63829	+	597	upstream	597	SOCS5
chr2	47798110	47798243	134	*	X18027	56660	47747915	47797470	49556	-	639	upstream	639	KCNK12
chr2	48134799	48134888	90	*	X18030	80204	48034059	48132932	98874	-	1866	upstream	1866	FBXO11
chr2	48982791	48982955	165	*	X18035	3973	48913913	48982880	68968	-	0	overlapStart	0	LHCGR
chr2	55279715	55279836	122	*	X18062	57142	55199327	55277734	78408	-	1980	upstream	1980	RTN4
chr2	55846807	55846870	64	*	X18066	57223	55775514	55845113	69600	-	1693	upstream	1693	PPP4R3B
chr2	58133680	58133769	90	*	X18073	7444	58134786	58387055	252270	+	1016	upstream	1016	VRK2
chr2	62422529	62422633	105	*	X18099	10678	62423262	62451866	28605	+	628	upstream	628	B3GNT2
chr2	64246886	64246999	114	*	X18123	51542	64119667	64246214	126548	-	671	upstream	671	VPS54
chr2	65215159	65215278	120	*	X18145	6509	65215579	65251000	35422	+	300	upstream	300	SLC1A4
chr2	71017421	71017540	120	*	X18211	344018	71004442	71017775	13334	-	0	inside	234	FIGLA
chr2	71017811	71017812	2	*	X18212	344018	71004442	71017775	13334	-	35	upstream	35	FIGLA
chr2	71680036	71680155	120	*	X18214	8291	71680753	71913893	233141	+	597	upstream	597	DYSF
chr2	72374990	72375124	135	*	X18247	56603	72356367	72374991	18625	-	0	overlapStart	0	CYP26B1
chr2	72376584	72376733	150	*	X18248	56603	72356367	72374991	18625	-	1592	upstream	1592	CYP26B1
chr2	73299747	73299843	97	*	X18265	94097	73169165	73298965	129801	-	781	upstream	781	SFXN5
chr2	73520498	73520547	50	*	X18272	1961	73518057	73520829	2773	-	0	inside	281	EGR4
chr2	74152915	74153043	129	*	X18273	1716	74153953	74186088	32136	+	909	upstream	909	DGUOK
chr2	74374126	74374165	40	*	X18282	100507171	74375108	74379516	4409	+	942	upstream	942	BOLA3-AS1
chr2	74708822	74708971	150	*	X18285	64427	74710200	74721691	11492	+	1228	upstream	1228	TTC31
chr2	74728948	74729112	165	*	X18286	151534	74729744	74732192	2449	+	631	upstream	631	LBX2-AS1
chr2	74729218	74729397	180	*	X18287	151534	74729744	74732192	2449	+	346	upstream	346	LBX2-AS1
chr2	74730928	74731047	120	*	X18288	85474	74724644	74730443	5800	-	484	upstream	484	LBX2
chr2	74732310	74732345	36	*	X18289	85474	74724644	74730443	5800	-	1866	upstream	1866	LBX2
chr2	74758234	74758323	90	*	X18291	550	74753775	74756974	3200	-	1259	upstream	1259	AUP1
chr2	74781050	74781116	67	*	X18292	84695	74759946	74781062	21117	-	0	overlapStart	0	LOXL3
chr2	75428359	75428463	105	*	X18302	6869	75273590	75426645	153056	-	1713	upstream	1713	TACR1
chr2	85359213	85359317	105	*	X18320	83439	85360583	85537511	176929	+	1265	upstream	1265	TCF7L1
chr2	85828547	85828681	135	*	X18343	10713	85829965	85876407	46443	+	1283	upstream	1283	USP39
chr2	85829093	85829226	134	*	X18344	10713	85829965	85876407	46443	+	738	upstream	738	USP39
chr2	85895574	85895693	120	*	X18346	6439	85884440	85895864	11425	-	0	inside	170	SFTPB
chr2	85980807	85980912	106	*	X18358	84913	85980909	86018506	37598	+	0	overlapStart	0	ATOH8
chr2	86042040	86042174	135	*	X18373	284950	86042253	86053911	11659	+	78	upstream	78	LOC284950
chr2	88752056	88752060	5	*	X18396	344167	88747726	88752053	4328	-	2	upstream	2	FOXI3
chr2	88752151	88752395	245	*	X18397	344167	88747726	88752053	4328	-	97	upstream	97	FOXI3
chr2	95691342	95691446	105	*	X18409	4118	95691400	95719737	28338	+	0	overlapStart	0	MAL
chr2	96675463	96675492	30	*	X18415	729234	96676299	96688884	12586	+	806	upstream	806	FAHD2CP
chr2	96783164	96783302	139	*	X18420	151	96778623	96781888	3266	-	1275	upstream	1275	ADRA2B
chr2	96875276	96875470	195	*	X18425	56910	96850603	96874573	23971	-	702	upstream	702	STARD7
chr2	97525530	97525829	300	*	X18444	51239	97513724	97523756	10033	-	1773	upstream	1773	ANKRD39
chr2	97536099	97536278	180	*	X18445	54910	97525473	97535735	10263	-	363	upstream	363	SEMA4C
chr2	97761006	97761051	46	*	X18450	151313	97749323	97760582	11260	-	423	upstream	423	FAHD2B
chr2	110373526	110373645	120	*	X18541	151011	110300374	110371783	71410	-	1742	upstream	1742	SEPTIN10
chr2	111490032	111490196	165	*	X18546	55289	111490150	111875799	385650	+	0	overlapStart	0	ACOXL
chr2	113522851	113522940	90	*	X18567	150468	113495444	113522254	26811	-	596	upstream	596	CKAP2L
chr2	120123504	120123527	24	*	X18610	1622	120124504	120130122	5619	+	976	upstream	976	DBI
chr2	120996304	120996408	105	*	X18623	5899	120997640	121052286	54647	+	1231	upstream	1231	RALB
chr2	120996439	120996573	135	*	X18624	5899	120997640	121052286	54647	+	1066	upstream	1066	RALB
chr2	121101720	121101839	120	*	X18627	3625	121103719	121109383	5665	+	1879	upstream	1879	INHBB
chr2	121102275	121102371	97	*	X18628	3625	121103719	121109383	5665	+	1347	upstream	1347	INHBB
chr2	128174265	128174384	120	*	X18743	5624	128175996	128186822	10827	+	1611	upstream	1611	PROC
chr2	128174393	128174527	135	*	X18744	5624	128175996	128186822	10827	+	1468	upstream	1468	PROC
chr2	133172406	133172525	120	*	X18773	2863	133174147	133404169	230023	+	1621	upstream	1621	GPR39
chr2	133428775	133428894	120	*	X18776	116372	133402337	133429070	26734	-	0	inside	175	LYPD1
chr2	133429030	133429164	135	*	X18777	116372	133402337	133429070	26734	-	0	overlapStart	0	LYPD1
chr2	134326116	134326220	105	*	X18784	344148	133429372	134326031	896660	-	84	upstream	84	NCKAP5
chr2	136876779	136876900	122	*	X18800	7852	136871919	136875725	3807	-	1053	upstream	1053	CXCR4
chr2	138721991	138722062	72	*	X18804	3176	138721808	138773934	52127	+	0	inside	182	HNMT
chr2	145276750	145276824	75	*	X18820	100303491	145277181	145278465	1285	+	356	upstream	356	ZEB2-AS1
chr2	149400835	149400909	75	*	X18829	26122	149402560	149545136	142577	+	1650	upstream	1650	EPC2
chr2	153033020	153033124	105	*	X18851	10254	152973315	153032506	59192	-	513	upstream	513	STAM2
chr2	153191147	153191281	135	*	X18852	114793	153191751	153506348	314598	+	469	upstream	469	FMNL2
chr2	157291424	157291558	135	*	X18868	2820	157291965	157470247	178283	+	406	upstream	406	GPD2
chr2	160919883	160920032	150	*	X18908	22925	160797260	160919126	121867	-	756	upstream	756	PLA2R1
chr2	160920273	160920362	90	*	X18909	22925	160797260	160919126	121867	-	1146	upstream	1146	PLA2R1
chr2	161130134	161130268	135	*	X18915	3694	160958233	161128399	170167	-	1734	upstream	1734	ITGB6
chr2	161264818	161264960	143	*	X18925	100616364	161264321	161264393	73	-	424	upstream	424	MIR4785
chr2	161991435	161991554	120	*	X18933	10010	161993466	162092683	99218	+	1911	upstream	1911	TANK
chr2	164593737	164593826	90	*	X18947	55137	164464118	164592513	128396	-	1223	upstream	1223	FIGN
chr2	165479563	165479637	75	*	X18950	2888	165349323	165478360	129038	-	1202	upstream	1202	GRB14
chr2	170219012	170219116	105	*	X18966	4036	169983619	170219122	235504	-	0	inside	5	LRP2
chr2	171572400	171572504	105	*	X18974	440925	171568949	171571077	2129	-	1322	upstream	1322	LINC01124
chr2	171572610	171572792	183	*	X18975	440925	171568949	171571077	2129	-	1532	upstream	1532	LINC01124
chr2	171672998	171673117	120	*	X18976	2571	171673200	171717659	44460	+	82	upstream	82	GAD1
chr2	174831765	174831914	150	*	X19001	6670	174771187	174830430	59244	-	1334	upstream	1334	SP3
chr2	174832110	174832199	90	*	X19002	6670	174771187	174830430	59244	-	1679	upstream	1679	SP3
chr2	175197807	175197911	105	*	X19014	100131390	175199821	175202268	2448	+	1909	upstream	1909	SP9
chr2	175199382	175199444	63	*	X19015	100131390	175199821	175202268	2448	+	376	upstream	376	SP9
chr2	176962989	176963153	165	*	X19024	3238	176964530	176965488	959	+	1376	upstream	1376	HOXD12
chr2	176968685	176968819	135	*	X19025	3237	176969250	176974316	5067	+	430	upstream	430	HOXD11
chr2	181844510	181844599	90	*	X19046	10477	181845112	181928150	83039	+	512	upstream	512	UBE2E3
chr2	190046575	190046649	75	*	X19067	1290	189896641	190044605	147965	-	1969	upstream	1969	COL5A2
chr2	191207811	191208005	195	*	X19076	3628	191208196	191236391	28196	+	190	upstream	190	INPP1
chr2	200818749	200818853	105	*	X19121	79568	200820040	200828847	8808	+	1186	upstream	1186	MAIP1
chr2	201675517	201675636	120	*	X19146	9689	201676269	201688569	12301	+	632	upstream	632	BZW1
chr2	204400777	204400780	4	*	X19157	65059	204298539	204400058	101520	-	718	upstream	718	RAPH1
chr2	206545719	206545793	75	*	X19167	8828	206547224	206662857	115634	+	1430	upstream	1430	NRP2
chr2	211341793	211341927	135	*	X19205	1373	211342406	211543831	201426	+	478	upstream	478	CPS1
chr2	211341793	211341927	135	*	X19205	10314	211295973	211341499	45527	-	293	upstream	293	LANCL1
chr2	211342249	211342296	48	*	X19206	1373	211342406	211543831	201426	+	109	upstream	109	CPS1
chr2	211342249	211342296	48	*	X19206	10314	211295973	211341499	45527	-	749	upstream	749	LANCL1
chr2	216301804	216301956	153	*	X19217	2335	216225179	216300791	75613	-	1012	upstream	1012	FN1
chr2	216878481	216878566	86	*	X19222	55686	216807314	216878346	71033	-	134	upstream	134	MREG
chr2	217237207	217237413	207	*	X19230	57574	217122585	217236750	114166	-	456	upstream	456	MARCHF4
chr2	217238176	217238265	90	*	X19231	57574	217122585	217236750	114166	-	1425	upstream	1425	MARCHF4
chr2	217497277	217497301	25	*	X19233	3485	217498127	217529158	31032	+	825	upstream	825	IGFBP2
chr2	217497452	217497586	135	*	X19234	3485	217498127	217529158	31032	+	540	upstream	540	IGFBP2
chr2	217560374	217560613	240	*	X19247	3488	217536828	217560272	23445	-	101	upstream	101	IGFBP5
chr2	218867271	218867495	225	*	X19298	7145	218664512	218867718	203207	-	0	inside	222	TNS1
chr2	218867610	218867834	225	*	X19299	7145	218664512	218867718	203207	-	0	overlapStart	0	TNS1
chr2	218867857	218867976	120	*	X19300	7145	218664512	218867718	203207	-	138	upstream	138	TNS1
chr2	218868427	218868606	180	*	X19301	7145	218664512	218867718	203207	-	708	upstream	708	TNS1
chr2	218869102	218869116	15	*	X19302	7145	218664512	218867718	203207	-	1383	upstream	1383	TNS1
chr2	218899317	218899376	60	*	X19308	285180	218899657	218955304	55648	+	280	upstream	280	RUFY4
chr2	219135935	219136054	120	*	X19310	14	219128852	219134893	6042	-	1041	upstream	1041	AAMP
chr2	219136389	219136523	135	*	X19311	14	219128852	219134893	6042	-	1495	upstream	1495	AAMP
chr2	219261838	219261927	90	*	X19321	58190	219263061	219270664	7604	+	1133	upstream	1133	CTDSP1
chr2	219265826	219265977	152	*	X19322	407017	219267369	219267445	77	+	1391	upstream	1391	MIR26B
chr2	219266619	219266637	19	*	X19323	407017	219267369	219267445	77	+	731	upstream	731	MIR26B
chr2	219283633	219283797	165	*	X19326	7429	219283838	219314248	30411	+	40	upstream	40	VIL1
chr2	219472418	219472522	105	*	X19329	84812	219472488	219501909	29422	+	0	overlapStart	0	PLCD4
chr2	219537259	219537393	135	*	X19330	64320	219528587	219536781	8195	-	477	upstream	477	RNF25
chr2	219722574	219722693	120	*	X19338	7475	219724546	219738954	14409	+	1852	upstream	1852	WNT6
chr2	219722863	219722967	105	*	X19339	7475	219724546	219738954	14409	+	1578	upstream	1578	WNT6
chr2	219723988	219724257	270	*	X19340	7475	219724546	219738954	14409	+	288	upstream	288	WNT6
chr2	219924102	219924236	135	*	X19350	100422957	219923410	219923472	63	-	629	upstream	629	MIR3131
chr2	219924801	219924905	105	*	X19351	100422957	219923410	219923472	63	-	1328	upstream	1328	MIR3131
chr2	220117195	220117266	72	*	X19358	80086	220117965	220136910	18946	+	698	upstream	698	TUBA4B
chr2	220159288	220159384	97	*	X19365	406944	220158833	220158922	90	-	365	upstream	365	MIR153-1
chr2	220406934	220407053	120	*	X19390	130612	220408385	220415317	6933	+	1331	upstream	1331	TMEM198
chr2	220436415	220436504	90	*	X19393	3623	220436954	220440435	3482	+	449	upstream	449	INHA
chr2	220436415	220436504	90	*	X19393	23363	220415450	220436268	20819	-	146	upstream	146	OBSL1
chr2	220436971	220437105	135	*	X19394	3623	220436954	220440435	3482	+	0	inside	16	INHA
chr2	220436971	220437105	135	*	X19394	23363	220415450	220436268	20819	-	702	upstream	702	OBSL1
chr2	228336347	228336436	90	*	X19467	100847081	228336848	228336903	56	+	411	upstream	411	MIR5703
chr2	228336347	228336436	90	*	X19467	3267	228336888	228425938	89051	+	451	upstream	451	AGFG1
chr2	231991013	231991117	105	*	X19500	3357	231972950	231989824	16875	-	1188	upstream	1188	HTR2B
chr2	233242580	233242744	165	*	X19532	250	233243348	233247599	4252	+	603	upstream	603	ALPP
chr2	234261655	234261741	87	*	X19560	8527	234263153	234380743	117591	+	1411	upstream	1411	DGKD
chr2	234262124	234262228	105	*	X19561	8527	234263153	234380743	117591	+	924	upstream	924	DGKD
chr2	234262319	234262438	120	*	X19562	8527	234263153	234380743	117591	+	714	upstream	714	DGKD
chr2	234654386	234654520	135	*	X19588	414061	234651396	234652661	1266	-	1724	upstream	1724	DNAJB3
chr2	234654566	234654685	120	*	X19589	414061	234651396	234652661	1266	-	1904	upstream	1904	DNAJB3
chr2	234665906	234666040	135	*	X19590	100286922	234662962	234663991	1030	-	1914	upstream	1914	LOC100286922
chr2	238499748	238499912	165	*	X19687	64284	238482965	238499769	16805	-	0	overlapStart	0	RAB17
chr2	239047470	239047574	105	*	X19703	377007	239047363	239061547	14185	+	0	inside	106	KLHL30
chr2	239149237	239149480	244	*	X19705	55502	239146908	239148681	1774	-	555	upstream	555	HES6
chr2	239991571	239991705	135	*	X19726	100616397	239990513	239990610	98	-	960	upstream	960	MIR4440
chr2	241393603	241393634	32	*	X19762	406941	241395418	241395506	89	+	1783	upstream	1783	MIR149
chr2	241395882	241396028	147	*	X19763	100130449	241388836	241396117	7282	-	0	inside	88	LOC100130449
chr2	241759768	241760039	272	*	X19768	547	241653181	241759725	106545	-	42	upstream	42	KIF1A
chr2	241760068	241760429	362	*	X19769	547	241653181	241759725	106545	-	342	upstream	342	KIF1A
chr2	241836081	241836230	150	*	X19770	79919	241825465	241835573	10109	-	507	upstream	507	MAB21L4
chr2	241836246	241836380	135	*	X19771	79919	241825465	241835573	10109	-	672	upstream	672	MAB21L4
chr2	242090983	242091059	77	*	X19780	23178	242045514	242089394	43881	-	1588	upstream	1588	PASK
chr2	242294102	242294206	105	*	X19784	9855	242295664	242434256	138593	+	1457	upstream	1457	FARP2
chr2	242294792	242294835	44	*	X19785	9855	242295664	242434256	138593	+	828	upstream	828	FARP2
chr2	242499167	242499252	86	*	X19789	100379249	242483801	242498558	14758	-	608	upstream	608	BOK-AS1
chr2	242499448	242499537	90	*	X19790	100379249	242483801	242498558	14758	-	889	upstream	889	BOK-AS1
chr2	242575299	242575328	30	*	X19791	23192	242577027	242613271	36245	+	1698	upstream	1698	ATG4B
chr2	242811171	242811275	105	*	X19796	285093	242811886	242815482	3597	+	610	upstream	610	RTP5
chr20	272309	272380	72	*	X19797	140680	251504	271419	19916	-	889	upstream	889	C20orf96
chr20	443824	443913	90	*	X19813	128637	416124	443187	27064	-	636	upstream	636	TBC1D20
chr20	656645	656749	105	*	X19823	140809	627268	656823	29556	-	0	inside	73	SRXN1
chr20	656645	656749	105	*	X19823	85508	642240	656823	14584	-	0	inside	73	SCRT2
chr20	656990	657064	75	*	X19824	140809	627268	656823	29556	-	166	upstream	166	SRXN1
chr20	656990	657064	75	*	X19824	85508	642240	656823	14584	-	166	upstream	166	SCRT2
chr20	1305049	1305183	135	*	X19831	100507495	1305987	1359379	53393	+	803	upstream	803	SDCBP2-AS1
chr20	1309639	1309743	105	*	X19833	27111	1290555	1309879	19325	-	0	inside	135	SDCBP2
chr20	1449883	1450257	375	*	X19836	55968	1422807	1448337	25531	-	1545	upstream	1545	NSFL1C
chr20	1874395	1874634	240	*	X19848	140885	1874813	1920540	45728	+	178	upstream	178	SIRPA
chr20	2795067	2795171	105	*	X19860	100288797	2795633	2797804	2172	+	461	upstream	461	TMEM239
chr20	2795067	2795171	105	*	X19860	128653	2795633	2796476	844	+	461	upstream	461	C20orf141
chr20	2795472	2795606	135	*	X19861	100288797	2795633	2797804	2172	+	26	upstream	26	TMEM239
chr20	2795472	2795606	135	*	X19861	128653	2795633	2796476	844	+	26	upstream	26	C20orf141
chr20	2795668	2795772	105	*	X19862	100288797	2795633	2797804	2172	+	0	inside	34	TMEM239
chr20	2795668	2795772	105	*	X19862	128653	2795633	2796476	844	+	0	inside	34	C20orf141
chr20	3022438	3022540	103	*	X19865	2797	3024268	3026391	2124	+	1727	upstream	1727	GNRH2
chr20	3188828	3188947	120	*	X19872	3704	3189514	3204516	15003	+	566	upstream	566	ITPA
chr20	3688007	3688171	165	*	X19885	6614	3667617	3687775	20159	-	231	upstream	231	SIGLEC1
chr20	3749923	3750042	120	*	X19890	54976	3734146	3749035	14890	-	887	upstream	887	C20orf27
chr20	3763913	3763987	75	*	X19892	25876	3758151	3762102	3952	-	1810	upstream	1810	SPEF1
chr20	3765718	3765852	135	*	X19895	994	3767578	3786761	19184	+	1725	upstream	1725	CDC25B
chr20	3800086	3800295	210	*	X19900	55317	3801171	3805954	4784	+	875	upstream	875	AP5S1
chr20	4230701	4230865	165	*	X19930	146	4201278	4229659	28382	-	1041	upstream	1041	ADRA1D
chr20	4702005	4702076	72	*	X19936	23627	4702556	4709106	6551	+	479	upstream	479	PRND
chr20	5891813	5891833	21	*	X19961	1114	5891974	5906005	14032	+	140	upstream	140	CHGB
chr20	10197889	10197933	45	*	X19975	6616	10199477	10288066	88590	+	1543	upstream	1543	SNAP25
chr20	10197977	10198081	105	*	X19976	6616	10199477	10288066	88590	+	1395	upstream	1395	SNAP25
chr20	10198129	10198248	120	*	X19977	6616	10199477	10288066	88590	+	1228	upstream	1228	SNAP25
chr20	13200750	13200914	165	*	X20005	140862	13202418	13281297	78880	+	1503	upstream	1503	ISM1
chr20	13201457	13201576	120	*	X20006	140862	13202418	13281297	78880	+	841	upstream	841	ISM1
chr20	18038979	18039155	177	*	X20040	58495	18004796	18038521	33726	-	457	upstream	457	OVOL2
chr20	18040034	18040041	8	*	X20041	58495	18004796	18038521	33726	-	1512	upstream	1512	OVOL2
chr20	18446681	18446800	120	*	X20042	10621	18448033	18465286	17254	+	1232	upstream	1232	POLR3F
